time;mmsi;name;country;shiptype;navState;course;deltaCourse;speed;deltaSpeed;lat;lon;aisOff;classAtypical;intentIntrusionROI;leavingTSS;uTurn;unexpectedStop;level;notifyOp;trafficViolation;AISalert;
2013-04-14T22:57:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.2724609375E-5;0.0;0.0;
2013-04-14T22:58:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.13623046875E-5;0.0;0.0;
2013-04-14T22:58:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.068115234375E-5;0.0;0.0;
2013-04-14T22:59:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.340576171875E-6;0.0;0.0;
2013-04-14T22:59:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6702880859375E-6;0.0;0.0;
2013-04-14T23:00:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.17500133514404298;0.0;0.0;
2013-04-14T23:00:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.2625006675720215;0.0;0.0;
2013-04-14T23:01:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.30625033378601074;0.0;0.0;
2013-04-14T23:01:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3281251668930054;0.0;0.0;
2013-04-14T23:02:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.33906258344650275;0.0;0.0;
2013-04-14T23:02:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.34453129172325136;0.0;0.0;
2013-04-14T23:03:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.34726564586162567;0.0;0.0;
2013-04-14T23:03:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3486328229308129;0.0;0.0;
2013-04-14T23:04:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3493164114654065;0.0;0.0;
2013-04-14T23:04:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.34965820573270323;0.0;0.0;
2013-04-14T23:05:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3498291028663516;0.0;0.0;
2013-04-14T23:05:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.34991455143317585;0.0;0.0;
2013-04-14T23:06:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.34995727571658797;0.0;0.0;
2013-04-14T23:06:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.349978637858294;0.0;0.0;
2013-04-14T23:07:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.349989318929147;0.0;0.0;
2013-04-14T23:07:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.34999465946457353;0.0;0.0;
2013-04-14T23:08:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3499973297322868;0.0;0.0;
2013-04-14T23:08:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3499986648661434;0.0;0.0;
